"geoid","party_dem","party_npp","party_rep","voters_gender_m","voters_gender_f","voters_gender_unknkown","commercialdatall_gun_owner","commercialdatall_home_owner_or_renter_likely_homeowner","commercialdatall_home_owner_or_renter_likely_renter","commercialdata_upscalebuyerinhome_avg","commercialdata_familymagazineinhome_avg","commercialdata_femaleorientedmagazineinhome_avg","commercialdata_financialmagazineinhome_avg","commercialdata_gardeningmagazineinhome_avg","commercialdata_healthfitnessmagazineinhome_avg"
361090020002007,40,2,15,25,35,0,7,30,16,NA,1,1,2,3,2
360290080023016,36,11,20,33,39,0,0,32,24,NA,1,NA,1,NA,2
360630245012016,7,4,6,11,8,0,0,11,4,NA,1,1,1,1,4
360775916002015,18,9,13,16,26,0,1,16,7,NA,1,1,2,2,2
360870117002024,17,11,15,23,26,0,9,26,10,NA,2,NA,2,1,1
360050033002000,139,34,5,80,107,0,0,1,184,NA,1,NA,NA,NA,1
361190001011001,9,1,0,7,4,0,0,0,11,NA,NA,NA,NA,NA,NA
360470137003002,181,39,16,125,124,0,6,7,226,NA,3,1,1,1,1
361190139004009,11,11,6,14,16,0,7,15,4,NA,NA,NA,NA,NA,NA
360710005023002,9,4,0,9,7,0,0,2,13,NA,NA,NA,NA,NA,NA
360270501035003,0,0,1,1,0,0,0,1,0,NA,NA,NA,3,2,6
360039506003029,0,6,14,9,13,0,6,11,0,NA,1,NA,NA,3,1
360070130001021,1,0,1,0,2,0,0,0,2,NA,NA,NA,NA,NA,NA
360290151021074,1,1,12,10,6,0,4,11,0,1,1,NA,1,NA,2
360650241011153,2,3,3,3,5,0,0,6,1,NA,1,NA,NA,NA,NA
360130306004014,16,4,9,12,19,0,4,18,1,NA,1,1,1,NA,1
360110412005071,12,11,10,21,14,0,2,19,5,NA,3,1,5,2,3
360290175022012,19,9,26,30,29,0,5,35,3,1,2,1,1,2,1
360930201012023,5,7,2,8,7,0,0,15,0,2,NA,NA,1,NA,1
360450603004075,11,7,15,15,21,0,5,16,5,NA,1,1,1,NA,1
360499503002104,7,3,7,11,8,0,0,3,6,NA,NA,NA,NA,NA,1
360810479002000,47,22,7,21,58,0,0,0,77,NA,NA,NA,NA,NA,NA
360450601001056,3,2,0,3,2,0,2,4,0,NA,1,NA,NA,4,1
360239710005013,21,9,30,26,35,0,9,34,4,2,1,1,1,NA,2
360594069002017,42,17,6,27,41,0,1,14,43,NA,3,1,1,NA,1
360593009005021,24,16,28,39,35,0,14,30,9,NA,1,NA,1,NA,3
360550107001010,5,5,5,7,13,0,1,14,0,NA,1,1,1,3,1
361031352042014,15,22,46,48,49,0,16,71,8,1,1,1,2,1,3
360530310002134,3,1,1,3,3,0,0,6,0,NA,NA,NA,1,1,2
360670114023052,8,5,4,8,9,0,7,16,0,2,1,1,1,2,5
360690501023042,18,16,19,25,33,0,8,35,6,NA,1,1,1,2,2
360594109004022,8,1,8,9,8,0,2,8,5,NA,NA,NA,NA,NA,NA
361031230011024,4,10,8,9,14,0,3,11,4,NA,1,NA,NA,NA,1
360150103002001,4,3,6,7,6,0,2,7,0,1,1,1,1,2,1
361031906032005,16,21,13,30,23,0,5,20,16,NA,1,1,2,1,3
360910616004076,1,4,2,3,4,0,1,5,0,NA,1,NA,NA,NA,1
361031106003017,17,12,11,23,19,0,7,12,26,1,2,1,1,NA,4
360775903001004,1,0,2,1,2,0,2,1,0,NA,NA,NA,NA,NA,NA
360850208012013,50,37,62,77,76,0,13,86,22,NA,1,1,1,1,1
360810779082000,97,35,16,80,72,0,6,0,152,1,1,NA,1,1,1
361190094002003,82,31,19,69,74,0,3,2,141,NA,1,NA,NA,NA,1
360850070003015,7,1,4,6,6,0,0,5,5,NA,NA,NA,NA,NA,NA
360191004004009,2,0,0,1,1,0,2,0,2,NA,NA,NA,NA,NA,NA
360650213013011,9,4,6,8,11,0,2,14,2,NA,1,NA,1,NA,3
360359714001006,5,2,13,10,12,0,1,16,0,NA,1,NA,1,2,2
360594105004016,28,6,8,19,25,0,3,24,10,NA,2,NA,3,NA,NA
360179709004025,0,2,2,3,1,0,0,2,0,NA,NA,NA,NA,NA,1
360594069004012,46,13,6,29,36,0,4,6,55,2,NA,NA,NA,1,NA
361019627003004,7,3,4,10,4,0,1,4,5,NA,NA,NA,NA,NA,NA
360271500051003,0,0,2,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA
360499504002021,1,3,9,9,5,0,2,8,0,NA,NA,NA,NA,NA,2
360894926003012,3,2,8,8,6,0,0,7,0,NA,NA,NA,NA,NA,1
360750213003058,1,4,1,3,7,0,2,6,0,NA,NA,1,1,NA,3
360550119012007,9,2,6,9,8,0,3,12,0,NA,1,1,2,1,5
360810457001005,85,35,13,59,76,0,6,33,81,NA,1,NA,2,NA,2
360339502004055,4,7,2,8,6,0,2,9,0,NA,1,NA,NA,1,2
360670151004001,4,4,3,4,8,0,2,7,0,2,2,NA,NA,NA,1
360050337003007,93,31,14,68,77,0,11,19,111,1,1,1,2,3,2
361130780003061,6,3,1,7,4,0,2,2,7,1,NA,NA,NA,1,NA
360290167002005,46,17,8,44,35,0,13,34,21,NA,1,1,1,1,3
360550117072007,0,0,2,2,1,0,0,2,0,NA,1,NA,1,NA,NA
361070205004045,1,1,5,4,4,0,2,2,6,NA,1,NA,NA,NA,NA
360810462002003,146,55,25,135,95,0,1,18,204,NA,1,1,2,1,2
360290117001010,19,10,5,20,17,0,11,25,5,NA,1,1,NA,NA,1
360550058002002,59,20,9,41,50,0,6,22,37,NA,2,1,4,NA,1
360810443021002,90,50,17,69,88,0,0,0,155,NA,2,1,1,NA,2
361031470033023,1,4,0,2,3,0,0,2,0,NA,NA,NA,NA,NA,NA
360099610002084,0,0,5,2,3,0,0,3,0,NA,NA,1,NA,2,2
360050019003038,16,5,2,14,10,0,0,1,23,NA,1,NA,NA,NA,1
360870134022003,7,8,13,17,20,0,7,25,0,1,1,NA,3,1,2
360550106022006,10,2,9,11,13,0,3,19,0,NA,4,NA,1,NA,2
360594146002010,24,8,24,26,30,0,11,31,15,NA,1,1,NA,2,2
360894927007044,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
361090008001055,11,2,0,7,7,0,0,3,0,NA,1,NA,2,NA,NA
360550057003004,54,16,8,37,42,0,0,18,33,1,1,1,NA,2,2
360130303002038,3,0,0,2,2,0,0,2,1,NA,5,1,NA,NA,6
360290108052003,140,70,81,141,158,0,63,223,19,1,1,1,2,2,2
360550143022015,24,12,11,27,28,0,3,24,9,3,1,NA,1,NA,2
361031702023017,13,20,16,23,31,0,10,29,5,1,1,2,2,NA,1
360850112012035,2,9,17,14,15,0,2,14,9,NA,1,1,NA,NA,2
360810058001010,7,9,3,10,10,0,1,2,18,NA,NA,NA,NA,1,1
360070006002003,14,12,1,12,16,0,1,4,18,NA,2,NA,NA,NA,1
360811471002001,35,25,8,27,44,0,1,12,52,NA,1,1,1,1,2
360670114023015,2,0,6,2,7,0,0,3,0,NA,2,1,NA,1,5
360570724001043,2,3,3,0,8,0,0,3,2,NA,1,NA,NA,NA,NA
360110409003030,2,3,1,3,3,0,3,4,2,NA,1,NA,NA,NA,1
360670162001012,1,1,1,1,2,0,0,3,0,NA,1,NA,NA,NA,2
360670044001008,22,7,2,19,17,0,0,2,19,NA,2,NA,3,2,3
360999503004022,6,4,5,5,10,0,2,9,6,NA,2,1,8,NA,3
360130363002052,10,15,13,20,23,0,1,5,11,NA,1,NA,3,2,3
360630224011024,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
360830523011044,54,33,32,26,103,0,18,40,19,1,2,1,2,1,2
361170208003014,2,1,4,6,4,0,3,7,3,2,1,1,1,3,5
361031473001025,15,5,6,16,12,0,2,17,6,NA,1,1,1,1,1
361190062001009,46,15,19,39,46,0,10,6,73,2,1,1,5,1,3
360894927005029,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
360610164004000,722,153,23,345,583,0,12,1,926,NA,1,1,1,1,1
360810992001009,30,7,2,18,23,0,0,5,31,NA,NA,NA,4,NA,2
360290080022004,16,5,9,16,14,0,2,19,9,NA,1,1,1,NA,1
360710136001100,2,0,2,2,2,0,0,0,4,NA,NA,NA,NA,NA,NA
360750207021032,2,4,2,2,7,0,0,4,4,NA,NA,NA,NA,NA,NA
360210016001073,20,4,5,15,14,0,1,7,1,NA,1,NA,2,NA,1
361031118013021,6,5,17,12,16,0,4,25,0,NA,1,NA,1,1,1
360810460002004,104,41,9,68,88,0,0,2,152,NA,1,NA,1,NA,1
360470506001000,44,17,7,35,33,0,1,5,61,NA,1,NA,1,NA,2
360810105004000,202,55,30,141,150,0,14,20,268,NA,1,1,1,3,2
360594091005001,11,4,18,19,18,0,3,15,6,NA,2,NA,2,NA,1
361119538002012,25,18,32,27,55,0,2,13,57,2,1,1,1,2,2
360390802013015,2,0,2,1,3,0,1,3,0,NA,NA,NA,NA,NA,NA
360775904005092,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA
360150110001097,1,0,3,2,2,0,1,3,0,NA,NA,NA,NA,1,NA
360179707003018,13,14,22,27,25,0,4,24,13,NA,1,1,1,1,4
360775902023112,5,1,2,4,5,0,1,7,0,NA,NA,NA,NA,2,1
360050256002002,82,31,8,55,68,0,1,8,108,NA,1,NA,1,1,2
360710132011019,3,1,2,4,2,0,0,2,2,NA,2,NA,NA,1,NA
361019616002026,1,2,2,3,3,0,3,5,0,NA,NA,NA,NA,3,4
361031470032031,16,13,25,32,28,0,6,40,6,1,1,NA,1,NA,2
360810260002003,79,16,4,56,48,0,0,4,94,NA,NA,NA,1,NA,NA
360630202002007,24,3,0,11,16,0,1,7,6,NA,1,NA,NA,NA,NA
360430114002062,2,3,4,5,6,0,3,8,0,NA,3,NA,NA,2,1
360894901001018,7,6,2,7,10,0,7,10,0,NA,1,NA,1,NA,NA
360470628004002,19,7,8,16,22,0,4,14,18,NA,4,NA,NA,1,2
360630240015028,14,4,18,21,18,0,3,27,0,NA,5,1,NA,2,2
360870134023011,7,1,3,7,5,0,0,8,1,NA,1,1,1,1,3
360259706004037,11,17,43,41,40,0,14,52,4,1,2,1,1,1,2
360290016003000,14,7,1,12,10,0,0,1,21,NA,1,NA,NA,NA,NA
360290061001029,13,7,4,11,15,0,2,1,23,NA,1,NA,1,NA,1
360594128003005,12,13,9,18,16,0,6,17,9,1,1,NA,1,NA,3
360630231002029,11,8,7,16,12,0,2,3,22,NA,1,NA,5,NA,3
360610026011001,207,57,11,140,142,0,6,1,280,NA,1,1,4,1,1
360550119022012,24,12,26,30,37,0,12,53,6,1,1,1,2,2,2
360539404012056,2,2,4,5,3,0,0,8,0,NA,1,1,NA,NA,1
360710127005003,51,29,13,41,56,0,2,17,58,NA,1,1,1,NA,1
360710119001086,2,3,3,5,4,0,0,4,0,NA,NA,NA,NA,NA,6
360039507003017,3,7,10,14,11,0,1,17,1,NA,1,NA,NA,4,5
360670119004018,9,9,17,22,20,0,1,36,0,NA,1,2,1,1,1
360470021003016,148,48,14,101,115,1,3,16,199,NA,1,NA,1,2,1
360110403001079,2,3,7,6,6,0,0,4,0,NA,NA,NA,NA,NA,NA
360810255001005,18,19,4,23,19,0,1,12,26,NA,NA,NA,NA,NA,1
360650240002005,5,2,4,6,5,0,1,9,0,NA,NA,NA,NA,NA,1
360290017001014,22,5,1,14,15,0,3,7,15,NA,1,1,NA,1,4
360550132041014,12,4,12,13,17,0,7,17,5,NA,1,1,1,NA,2
360594102001005,14,10,9,12,22,0,5,11,20,NA,2,1,2,NA,3
361031352091011,20,19,23,34,41,0,15,51,19,NA,2,1,1,1,2
360670140003031,3,0,0,1,2,0,0,3,0,NA,NA,NA,NA,NA,NA
360850146051003,14,19,33,38,34,0,14,45,8,NA,1,1,1,1,2
360610036011001,240,59,14,154,165,0,5,3,310,NA,1,1,1,1,1
361190038001017,1,2,1,1,4,0,0,0,4,NA,2,NA,7,NA,6
360830409003002,17,8,4,20,19,0,4,1,36,NA,2,NA,1,NA,2
360379504002042,0,0,3,0,3,0,2,3,0,2,1,1,1,NA,9
360470974002006,57,8,0,26,42,0,0,1,63,NA,NA,NA,NA,NA,1
360810019001053,242,97,18,185,177,1,8,4,357,NA,NA,NA,1,2,2
360271600051018,36,22,15,36,45,0,4,40,18,1,1,1,2,1,2
360670114013000,18,22,22,31,33,0,5,37,10,1,1,1,2,1,1
360290133001010,37,12,32,44,45,0,13,66,4,1,1,1,1,2,2
361019603003004,0,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA
360670043022017,15,4,1,6,16,0,0,0,22,NA,NA,NA,NA,NA,NA
361031582061017,12,16,7,29,13,0,3,4,36,NA,1,NA,1,NA,1
360595200024016,9,8,30,19,30,0,14,18,21,1,1,1,3,NA,2
360530307003003,3,5,9,8,9,0,1,13,0,NA,1,NA,NA,NA,3
360830520032012,1,8,7,10,9,0,4,17,0,3,1,2,NA,NA,4
360979503002058,4,1,4,6,5,0,2,3,4,NA,NA,NA,NA,NA,1
360930326021074,18,15,15,28,30,0,6,34,1,4,2,NA,1,1,2
360450602002009,4,9,17,18,16,0,1,25,0,NA,1,NA,NA,1,2
360830405001005,12,11,0,8,19,0,0,0,27,NA,NA,NA,NA,NA,NA
361031595111027,7,8,15,19,17,0,5,19,1,NA,1,NA,NA,3,3
360790103004016,12,6,9,13,16,0,1,23,2,NA,1,NA,NA,1,2
360290155031021,19,9,18,18,33,0,3,10,27,NA,1,1,NA,NA,1
360550135062012,11,11,12,17,18,0,8,25,1,2,1,1,1,1,2
361019630004063,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA
361190121011012,14,12,14,18,23,0,12,26,6,NA,1,NA,4,NA,1
360593014002025,9,5,10,11,13,0,3,17,2,NA,2,NA,NA,NA,1
360670168012012,1,2,1,1,3,0,0,4,0,NA,1,1,NA,NA,1
360099613001012,2,3,0,3,3,0,2,2,4,NA,1,NA,NA,NA,NA
360290080015006,36,12,21,35,39,0,8,59,5,NA,1,1,1,NA,3
360099603001012,2,4,2,4,4,0,0,4,0,NA,1,NA,NA,NA,1
361190020004010,29,20,15,27,38,0,7,48,10,NA,1,1,NA,NA,2
360830520033019,14,9,5,16,14,0,2,15,4,NA,1,NA,3,2,4
360110413002006,26,17,15,28,35,0,3,19,30,NA,2,NA,1,2,1
360910607013004,0,0,1,1,0,0,0,0,0,NA,1,NA,2,NA,2
360670166003036,4,1,2,2,6,0,0,2,4,NA,2,NA,NA,1,1
360270501032014,9,4,8,14,10,0,6,13,4,NA,1,1,1,NA,1
361031231012022,8,4,3,10,6,0,2,11,5,NA,1,1,3,1,3
360550024002002,6,3,0,5,5,0,0,1,5,NA,NA,NA,NA,NA,1
360470182001000,51,33,15,46,56,1,1,5,94,NA,1,1,NA,NA,1
360830526032045,2,0,1,1,2,0,0,1,0,NA,1,NA,1,NA,NA
360290101021010,11,11,5,14,15,0,6,19,1,1,1,1,1,NA,3
360594101002004,21,10,15,22,25,0,8,25,10,NA,3,NA,1,2,1
360830516003012,11,15,3,14,17,0,3,11,15,NA,1,NA,NA,1,6
360750205005101,2,6,0,4,4,0,0,3,3,NA,1,NA,NA,NA,2
360239702005053,1,1,2,2,2,0,1,2,0,NA,NA,NA,NA,NA,1
360594124001002,6,1,4,5,6,0,1,8,0,NA,NA,NA,NA,NA,NA
360470330001000,984,251,120,562,848,0,11,22,1347,1,1,1,1,2,1
360870115025024,1,4,2,4,4,0,0,0,8,NA,NA,NA,NA,NA,NA
360290155032019,1,1,2,3,3,0,2,4,0,NA,NA,NA,NA,NA,1
361031583172025,2,3,2,6,6,0,1,10,0,NA,NA,NA,1,NA,2
360610022021003,8,2,0,4,7,0,0,0,11,NA,NA,NA,NA,NA,NA
360390802013052,0,5,3,6,4,0,3,9,0,NA,1,NA,1,NA,1
360290131012033,9,6,5,8,12,0,1,18,0,NA,1,NA,1,NA,2
360050076005004,9,2,0,6,5,0,0,0,11,NA,NA,NA,NA,NA,NA
361019626001009,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
360690513002047,3,2,15,11,10,0,3,14,1,NA,1,1,NA,1,2
361190050011005,3,1,0,2,4,0,0,2,0,NA,1,NA,NA,NA,1
360150007001033,2,0,0,1,1,0,0,1,0,NA,1,NA,NA,NA,NA
360730404003057,3,2,2,2,5,0,0,1,1,NA,NA,NA,NA,NA,NA
360130306002008,8,4,4,10,9,0,0,5,7,NA,3,NA,2,1,8
361031594082017,1,7,0,4,4,0,0,1,5,NA,NA,NA,NA,NA,NA
360594154013019,21,16,30,32,42,0,12,55,9,1,1,1,1,2,1
360650214021000,7,1,1,3,7,0,1,4,2,NA,1,NA,NA,NA,2
360730408021059,0,0,3,1,2,0,0,2,0,NA,NA,NA,NA,NA,NA
360957407003010,12,21,10,20,30,0,6,14,0,NA,1,NA,2,1,1
360894902005017,4,6,2,10,5,0,0,9,2,NA,1,2,NA,NA,4
360290094015008,7,2,0,5,5,0,4,10,0,NA,1,NA,2,1,6
360594152023005,21,8,6,15,21,0,5,23,8,NA,2,2,1,NA,2
361031101021003,6,14,13,17,17,0,4,22,4,NA,1,2,NA,1,3
360191004004010,3,1,4,4,4,0,2,5,0,NA,NA,NA,NA,NA,NA
360595190003005,20,16,11,22,27,0,5,30,9,NA,1,NA,NA,1,1
360594158021012,8,16,33,28,31,0,8,36,12,1,1,1,2,1,2
360339503003022,2,3,1,4,3,0,2,3,4,NA,1,NA,1,NA,2
360650258001007,0,1,9,6,5,0,2,7,0,NA,NA,NA,NA,NA,NA
361031456041021,19,7,0,9,19,0,0,13,7,NA,NA,NA,NA,NA,NA
360050264003000,49,12,38,42,61,0,10,13,81,NA,1,1,1,1,1
360450604001021,1,1,1,3,1,0,0,2,0,NA,NA,NA,NA,NA,1
360290073022006,10,9,5,12,13,0,3,14,4,NA,1,NA,1,NA,1
361031702024047,3,0,3,3,3,0,1,2,3,NA,1,NA,1,3,4
360179702005034,1,1,6,4,4,0,1,3,0,NA,NA,NA,NA,NA,NA
360499506002061,4,3,6,8,6,0,5,7,3,NA,NA,NA,NA,NA,1
360179709001046,1,3,1,4,2,0,0,3,0,NA,NA,NA,NA,NA,1
361130707011028,0,1,4,3,3,0,1,5,0,NA,NA,NA,NA,NA,1
360670030001032,20,3,1,11,15,0,0,2,19,NA,NA,NA,NA,NA,NA
361219708001000,5,3,8,9,7,0,9,8,8,NA,1,NA,NA,2,2
360359706004025,13,14,12,19,23,0,1,29,8,NA,1,NA,2,1,1
360290157004017,20,11,13,26,23,0,3,19,8,1,1,NA,NA,1,1
360510311003070,0,2,3,2,3,0,1,3,0,NA,NA,NA,NA,NA,NA
360594076003008,23,9,16,24,30,0,4,36,7,NA,1,1,2,NA,1
360050449022001,65,45,34,73,85,0,6,16,128,NA,1,1,2,1,2
360270501022011,13,8,13,18,18,0,6,27,5,NA,3,1,3,NA,1
361031580061010,13,24,25,31,37,0,18,36,4,NA,1,1,1,1,2
361150820021073,2,4,5,6,6,0,0,8,1,NA,1,NA,2,NA,1
360239701001002,4,1,1,3,3,0,5,5,0,NA,3,1,1,NA,2
360290084002003,23,15,27,34,38,0,9,51,7,NA,2,1,1,1,2
360010016001004,20,7,1,13,19,0,1,1,31,NA,1,NA,NA,NA,2
360050205014001,195,40,9,103,148,0,4,0,250,NA,1,NA,NA,NA,1
360339504001061,9,4,11,13,15,0,2,21,1,NA,1,NA,NA,2,1
360359706002039,20,19,48,48,46,0,10,54,13,NA,1,NA,1,1,2
361119509001094,0,0,5,2,3,0,4,3,1,NA,NA,NA,NA,NA,NA
360539401033023,3,1,1,3,2,0,0,1,0,NA,NA,NA,NA,NA,NA
360594067011000,9,3,4,8,8,0,0,3,11,NA,NA,NA,NA,NA,1
360290101021009,45,17,17,42,40,0,12,43,8,1,1,1,2,1,1
360811257002001,33,12,5,21,34,0,0,18,24,NA,2,NA,1,3,1
360810439001002,165,47,29,134,116,0,7,4,244,NA,1,1,1,1,1
360650235022011,6,9,10,12,15,0,9,21,0,NA,1,NA,NA,NA,1
360830520033000,1,1,2,2,2,0,1,3,0,NA,NA,NA,NA,NA,NA
361031585103008,13,13,10,19,21,0,5,27,3,NA,1,NA,1,NA,1
360050121012006,83,19,3,47,63,0,8,5,104,NA,1,1,1,1,2
361031584051055,3,2,13,11,8,0,2,9,0,NA,3,NA,NA,NA,3
361190112003013,17,3,1,8,13,0,1,5,7,NA,1,NA,1,NA,2
360910620002033,0,0,2,1,1,0,0,1,0,1,NA,NA,NA,1,3
361031595083065,3,3,2,4,4,0,0,4,0,NA,1,1,NA,NA,2
360830404002003,15,10,5,23,8,0,1,4,21,NA,NA,NA,NA,NA,1
360670169021018,10,3,17,16,18,0,7,19,0,NA,2,NA,2,1,3
360910619013070,12,11,21,25,26,0,8,39,0,NA,1,2,2,3,3
361019602001009,7,1,7,9,6,0,2,13,1,NA,2,1,2,2,2
360957405001024,1,2,4,4,4,0,1,4,4,NA,NA,NA,1,NA,1
360150107005001,6,4,9,10,11,0,3,17,0,NA,1,1,1,1,2
360550010002002,117,29,17,85,84,0,5,1,167,NA,1,NA,1,1,1
360595218021008,18,26,76,61,68,0,30,69,27,NA,1,2,1,1,2
361219711002025,2,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA
360870107031010,23,7,5,12,23,0,0,0,33,NA,NA,NA,NA,1,1
360810991004014,6,7,4,6,11,0,3,9,1,NA,1,NA,3,NA,1
360039504003070,0,0,9,6,5,0,1,6,1,NA,1,1,NA,NA,2
360595178023014,7,5,21,16,19,0,8,21,9,1,2,1,1,NA,3
360750216051064,4,3,14,10,16,0,3,9,8,NA,NA,NA,5,1,5
360110403001060,1,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA
360957401004050,1,2,1,2,3,0,0,4,0,NA,NA,NA,NA,NA,1
360630220004012,15,6,10,17,17,0,5,24,3,NA,1,1,1,NA,1
360850277021007,19,13,11,19,28,0,4,24,8,NA,1,NA,2,NA,3
360010135051008,41,47,25,50,69,0,13,80,11,2,1,1,1,1,2
360050370002001,90,20,4,44,75,0,1,7,104,NA,1,1,1,NA,2
360650213022016,14,4,3,10,12,1,3,15,2,NA,1,1,1,1,3
360930335002022,56,22,11,56,38,0,5,7,78,1,1,1,2,2,3
361190148051018,13,21,20,31,29,0,10,47,1,NA,1,1,1,1,1
360470076003002,199,52,17,115,163,0,7,3,275,NA,1,1,1,1,1
361070206007044,2,1,1,2,3,0,0,4,0,NA,1,NA,NA,NA,1
360670149001006,4,2,5,6,7,0,1,2,9,NA,NA,NA,NA,NA,1
360593021023000,33,24,17,43,36,0,14,35,27,NA,1,1,4,1,2
360130356003020,2,0,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA
361031589005011,7,4,0,4,7,0,4,7,0,NA,1,NA,3,1,1
361190100002006,23,22,7,25,29,0,3,24,13,NA,NA,NA,NA,NA,1
360810616011002,64,12,0,31,46,0,2,31,31,NA,1,NA,1,NA,2
360595201004021,13,5,16,18,18,0,11,29,0,NA,2,1,2,NA,2
360811039003012,28,17,14,30,33,0,13,25,30,NA,1,NA,1,1,1
361031121041027,41,23,43,56,56,0,21,86,5,1,1,1,3,1,2
361031594041017,0,1,0,1,2,0,1,3,0,NA,NA,NA,NA,NA,NA
360670148002019,11,2,6,8,12,0,3,15,0,1,1,1,1,4,3
360894906001036,0,0,2,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA
360550048002002,23,12,1,15,22,0,5,13,8,NA,2,NA,NA,NA,2
360070128002023,4,3,3,6,7,0,5,8,0,NA,1,NA,1,NA,1
360593029001000,17,13,8,16,22,0,2,25,9,1,1,1,1,NA,NA
360650264002005,25,16,3,21,24,0,3,11,23,NA,1,NA,1,1,2
360570707002012,7,0,1,2,6,0,0,1,3,NA,2,1,NA,NA,NA
360594168011010,32,17,14,30,42,0,5,44,9,1,1,1,1,NA,1
361190148082043,7,8,2,6,12,0,3,8,5,NA,2,1,1,NA,2
360050181023000,387,111,20,225,299,1,3,0,525,NA,1,NA,NA,1,1
360050129011004,5,0,0,1,4,0,0,0,5,NA,NA,NA,NA,NA,NA
360830522041002,30,32,26,52,63,0,12,57,19,NA,1,1,1,2,1
360550110005011,9,8,2,9,10,0,4,11,4,NA,1,NA,NA,NA,2
361019630001000,10,3,10,10,14,0,4,12,4,NA,NA,NA,NA,3,NA
360979503002006,3,6,7,9,7,0,1,8,0,NA,1,NA,NA,1,2
361119529005065,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
360539406004016,1,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA
360239706003006,31,8,11,29,31,0,5,43,5,NA,1,1,2,3,2
360570721002052,5,1,3,4,6,0,1,7,0,NA,1,1,NA,1,2
361031116022015,19,18,30,34,35,0,4,31,16,1,1,1,3,1,1
360010018024003,5,2,2,3,8,0,3,5,3,NA,2,NA,NA,NA,1
360870113022023,10,4,2,8,8,0,3,8,4,NA,1,NA,1,NA,3
361130703002002,7,2,0,6,3,0,0,4,0,NA,NA,NA,NA,NA,1
360870102003006,4,3,0,3,4,0,0,0,3,NA,NA,NA,NA,NA,NA
361059503001037,3,2,0,2,3,0,0,3,0,NA,NA,NA,NA,NA,NA
360810404001006,46,5,1,27,28,0,0,7,42,1,NA,NA,1,NA,2
360850105002007,21,5,15,21,24,0,6,23,12,NA,2,NA,3,NA,3
360850181003014,5,2,8,7,8,0,3,7,8,NA,1,1,1,NA,3
360650242002045,2,2,0,3,2,0,2,3,2,NA,1,NA,1,NA,1
360710113003006,111,57,55,91,147,0,26,78,86,1,1,1,1,1,2
361190109024017,61,14,4,37,44,0,11,32,32,NA,1,1,2,NA,3
360999504002010,10,2,9,5,16,0,5,13,3,NA,1,1,1,NA,2
360810214001001,428,131,79,279,377,0,14,45,589,NA,1,1,2,1,2
360690514003025,0,0,3,2,1,0,2,3,0,NA,1,NA,2,NA,NA
361190078003007,13,5,1,8,11,0,0,0,13,NA,NA,NA,NA,NA,1
361130740002046,1,0,1,1,1,0,2,2,0,NA,1,NA,NA,NA,1
360470824001000,218,44,7,101,171,0,7,6,262,1,1,NA,1,3,3
361190082002013,11,18,3,14,19,0,4,24,3,NA,2,NA,1,1,1
360319614002258,2,1,3,4,3,0,0,4,0,NA,NA,NA,NA,NA,NA
361059513002048,1,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA
361190063005001,67,28,7,45,63,0,3,18,81,NA,1,NA,5,1,1
360650255001083,14,6,16,19,20,0,10,27,5,1,1,1,1,1,5
360510308001019,0,1,11,5,7,0,2,8,3,NA,NA,NA,1,NA,1
360850146052022,27,12,36,32,46,0,12,41,0,NA,1,1,7,4,1
360359710001008,17,18,44,42,40,0,15,43,25,1,1,1,1,2,1
360630229022003,39,19,26,41,47,0,15,45,26,1,1,1,1,1,1
360390809002046,0,0,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA
360550142022032,6,5,4,9,10,0,3,15,0,NA,1,NA,1,1,4
360450624002050,30,32,70,71,67,0,26,95,2,NA,1,1,1,NA,2
360594162022000,3,1,0,2,2,0,0,0,2,NA,NA,NA,NA,NA,NA
360470246002001,96,71,30,93,109,0,9,17,177,NA,1,1,1,1,2
360894902004005,13,5,21,17,23,0,7,31,0,3,1,NA,NA,NA,2
360594059004005,32,18,12,35,33,0,8,30,23,1,3,1,1,6,4
360830522011063,4,1,1,3,4,0,0,3,0,NA,1,NA,NA,NA,1
360130368004013,4,3,8,7,10,0,2,10,0,NA,1,NA,1,NA,1
360650237021037,8,8,36,29,30,0,15,41,3,1,1,1,4,1,2
360210005001106,1,1,6,6,2,0,0,1,4,NA,NA,NA,NA,NA,NA
360379514003017,3,2,1,4,2,0,2,4,0,NA,NA,NA,NA,NA,NA
