"election","lname","fname","party","state","seat","district","ico.status","cand.gender","recipient.cfscore.dyn","contributor.cfscore","num.givers.total","total.receipts","total.disbursements","prim.vote.pct","pwinner","gen.vote.pct","gwinner"
"fd2020","foster","adrienne","200","KS","federal:house","KS03","C","F",1.458,1.543,789,456638.79,454509.85,0.2008,"L",NA,NA
"fd2020","dela isla","michelle","100","KS","federal:house","KS02","C","F",-0.887,NA,3973,1840565.7,1826448.2,0.7503,"W",40.63,"L"
"fd2020","robinson","randall","200","LA","federal:house","LA05","O","M",0.932,1.002,107,179902.87,179834.96,NA,"L",7.72,"L"
"fd2020","serrano","gerardo","200","KY","federal:house","KY03","C","M",2.271,2.299,6,53755.35,53755.35,0.0885,"L",NA,NA
"fd2020","grossman","rebecca","100","MA","federal:house","MA04","C","F",-0.641,-0.633,1622,1471156.88,1457688.04,0.1811,"L",NA,NA
"fd2020","mermell","jesse","100","MA","federal:house","MA04","C","M",-0.842,NA,3051,1238828.14,1228573.76,0.2104,"L",NA,NA
"fd2020","auchincloss","jake","100","MA","federal:house","MA04","C","M",-0.328,-0.524,4450,2873219.33,2415437.25,0.224,"W",60.83,"W"
"fd2020","cavell","david","100","MA","federal:house","MA04","C","M",-0.897,-0.885,1067,424265.67,424265.67,0.0158,"L",NA,NA
"fd2020","matthew","nick","100","MA","federal:house","MA04","C","M",-1.097,-0.84,110,6283,4318.96,NA,NA,NA,NA
"fd2020","zannetos","christopher","100","MA","federal:house","MA04","C","M",-0.322,-0.422,942,975571.34,969428.24,0.0325,"L",NA,NA
"fd2020","mcquilken","angus","100","MA","federal:house","MA06","C","M",-0.85,-0.724,1809,123669.4,123669.4,0.0966,"L",NA,NA
"fd2020","linos","natalia","100","MA","federal:house","MA04","C","F",-0.806,-0.821,1192,460096.36,460096.36,0.1163,"L",NA,NA
"fd2020","goldstein","robbie","100","MA","federal:house","MA08","O","U",-0.982,NA,2607,593012.33,591540.15,0.3347,"L",NA,NA
"fd2020","simpson","jim","200","MD","federal:house","MD02","C","M",1.435,NA,64,60707.07,60707.07,0.1529,"L",NA,NA
"fd2020","sylvia","mark","100","MA","federal:house","MA09","C","M",-1.034,-0.961,63,35861,30424.99,NA,NA,NA,NA
"fd2020","palombi","christopher","200","MD","federal:house","MD05","C","M",1.384,NA,181,47061.87,45695.38,0.3599,"W",30.97,"L"
"fd2020","bero","maxwell","100","MD","federal:house","MD06","C","M",-1.147,NA,69,6016.98,4335.53,0.2761,"L",NA,NA
"fd2020","branch","talmadge","100","MD","federal:house","MD07","C","M",-0.559,-0.465,1662,93540,93290,NA,NA,NA,NA
"fd2020","matory","liz","200","MD","federal:house","MD07","C","F",1.227,0.664,72,13107.54,14269.34,0.142,"L",NA,NA
"fd2020","hill","terri","100","MD","federal:house","MD07","C","F",-0.884,-0.763,1435,98808.93,95556.31,NA,NA,NA,NA
"fd2020","ivey","amber","328","MD","federal:house","MD07","C","F",-1.412,NA,33,47638.01,49107.7,NA,NA,NA,NA
"fd2020","grant","leslie","100","MD","federal:house","MD07","C","F",-1.058,-0.879,6,18740.54,18740.54,NA,NA,NA,NA
"fd2020","bennett","adrienne","200","ME","federal:house","ME02","C","F",1.248,1.332,829,227047.1,225374.4,0.3219,"L",NA,NA
"fd2020","kelly","timothy","200","MI","federal:house","MI05","C","M",1.572,1.208,626,72426.67,72426.67,0.7926,"W",41.76,"L"
"fd2020","detmer","mike","200","MI","federal:house","MI08","C","M",1.891,1.797,169,40564.55,31936.34,0.286,"L",NA,NA
"fd2020","junge","paul","200","MI","federal:house","MI08","C","M",1.4,1.459,9481,2112467.47,2101990.08,0.3511,"W",47.28,"L"
"fd2020","mcclain","lisa","200","MI","federal:house","MI10","O","F",0.819,1.202,7202,2485337.08,2437181.42,0.4167,"W",66.28,"W"
"fd2020","hernandez","shane","200","MI","state:lower","MI10","","M",1.069,1.177,942,609399.54,609251.84,NA,NA,NA,NA
"fd2020","singh","bisham","200","MI","federal:house","MI10","O","U",0.954,1.074,22,102418.5,101130.02,NA,NA,NA,NA
"fd2020","lemmo","alfred","200","MI","federal:house","MI13","C","M",1.529,1.608,43,670608.35,670608.35,0.1792,"L",NA,NA
"fd2020","patrick","robert","200","MI","federal:house","MI14","C","M",1.394,1.474,16,39670.45,41973.26,0.6542,"W",18.31,"L"
"fd2020","kistner","tyler","200","MN","federal:house","MN02","C","M",1.412,1.484,9134,3053799.7,3019788.03,1,"W",45.92,"L"
"fd2020","barr","regina","200","MN","federal:house","MN02","C","F",1.374,1.282,214,59697.54,59697.54,NA,NA,NA,NA
"fd2020","cashin","erika","200","MN","federal:house","MN02","C","F",1.336,1.427,66,66290.9,66290.9,NA,NA,NA,NA
"fd2020","al aqidi","dalia","200","MN","federal:house","MN05","C","F",1.384,NA,9835,184492.63,184242.19,0.0474,"L",NA,NA
"fd2020","nystrom","quinn","100","MN","federal:house","MN08","C","M",-1.004,-1.003,8527,1560763.97,1557163.52,1,"W",37.55,"L"
"fd2020","simmons","lindsey","100","MO","federal:house","MO04","C","F",-0.958,-0.933,320,401749.9,390437.54,1,"W",29.66,"L"
"fd2020","oglesby","dennis","100","MO","federal:house","MO03","C","M",-1.088,-0.966,152,17053.05,17153.15,0.3315,"L",NA,NA
"fd2020","barham","jerry","200","MO","federal:house","MO05","C","M",NA,1.521,6,197815.22,197815.22,0.3165,"L",NA,NA
"fd2020","eliason","antonia","100","MS","federal:house","MS01","C","F",-1.126,-0.987,131,22530.86,18424.09,1,"W",31.25,"L"
"fd2020","terrell","andrew","100","NC","federal:house","NC02","O","M",-0.983,-0.976,65,34330,34330,NA,NA,NA,NA
"fd2020","deming","robert","200","MS","federal:house","MS04","C","M",1.211,1.297,32,116320,113514.98,0.141,"L",NA,NA
"fd2020","tulp","austin","200","MS","federal:house","MS03","C","M",1.05,1.126,22,25455.05,25223.81,0.1017,"L",NA,NA
"fd2020","swain","alan","200","NC","federal:house","NC02","O","M",1.398,1.415,124,119670.7,119441.48,1,"W",34.83,"L"
"fd2020","foxx","rhonda","100","NC","federal:house","NC06","O","F",-0.782,NA,434,180880.16,180871.05,0.1992,"L",NA,NA
"fd2020","timmons goodson","patricia","100","NC","federal:house","NC08","C","F",-1.038,-1.045,42484,3934273.49,3931198.45,1,"W",46.72,"L"
"fd2020","davis","morris","100","NC","federal:house","NC11","O","M",-1.034,-1.017,18459,2279697.25,2176405.43,0.4733,"W",42.34,"L"
"fd2020","patterson","vance","200","NC","federal:house","NC11","O","M",1.817,1.46,16,146100,39660.66,0.0247,"L",NA,NA
"fd2020","bennett","lynda","200","NC","federal:house","NC11","O","F",1.431,1.523,290,521373.59,520407.5,0.2272,"L",NA,NA
"fd2020","king","joseph","200","NC","federal:house","NC11","O","M",1.291,NA,59,59140.55,59140.55,0.0868,"L",NA,NA
"fd2020","raknerud","zachary","100","ND","federal:house","ND01","C","M",-1.005,-1.021,257,28328.42,26309.58,0.6203,"W",27.57,"L"
"fd2020","harrison","gladys","100","NE","federal:house","NE02","C","F",-0.956,-0.949,215,34276.27,34276.27,0.0665,"L",NA,NA
"fd2020","mayberry","matt","200","NH","federal:house","NH01","C","M",1.043,1.132,229,197506.78,197506.78,0.2655,"L",NA,NA
"fd2020","bennett","ashley","100","NJ","federal:house","NJ02","C","F",-1.027,-0.915,63,9309,9334,NA,NA,NA,NA
"fd2020","harrison","brigid","100","NJ","federal:house","NJ02","C","F",-0.805,-0.665,1564,450486.01,436875.63,0.2225,"L",NA,NA
"fd2020","novak","john","200","NJ","federal:house","NJ03","C","M",0.405,NA,43,60380,56987.3,NA,NA,NA,NA
"fd2020","gibbs","kate","200","NJ","federal:house","NJ03","C","F",0.719,0.767,383,303870,302558.5,0.3886,"L",NA,NA
"fd2020","keady","james","100","NJ","federal:house","NJ04","C","M",-1.105,-1.032,2040,24280.8,24280.8,NA,NA,NA,NA
"fd2020","al khatahtbeh","amani","100","NJ","federal:house","NJ06","C","F",-0.854,NA,154,0,0,0.0383,"L",NA,NA
"fd2020","vander dussen","jared","200","NM","federal:house","NM01","C","M",1.064,1.14,153,189935,189935,0.4015,"L",NA,NA
"fd2020","larios elias","citlaly","200","NV","federal:house","NV01","C","F",0.557,NA,7,5130,4654.56,0.2018,"L",NA,NA
"fd2020","fleming","bridget","100","NY","federal:house","NY01","C","F",-0.84,-0.748,5514,892366.76,880654.61,0.275,"L",NA,NA
"fd2020","lipetri","mike","200","NY","federal:house","NY02","O","M",0.96,1.017,1197,235568.04,229120.25,0.3573,"L",NA,NA
"fd2020","raiser","steve","200","NY","federal:house","NY04","C","M",1.164,1.136,17,37265,36230.89,NA,NA,NA,NA
"fd2020","grosz","cindy","200","NY","federal:house","NY04","C","F",0.822,0.934,56,15594.96,15594.96,0.2782,"L",NA,NA
"fd2020","tuman","douglas","200","NY","federal:house","NY04","C","M",0.616,0.787,184,136166.18,132223.76,0.7065,"W",39.21,"L"
"fd2020","prince","paperboy","100","NY","federal:house","NY07","C","U",-1.176,NA,252,7247.17,0,0.1985,"L",NA,NA
"fd2020","wyman","robert","100","NY","federal:house","NY10","C","M",-1.088,-1.004,4,6572.9,612.4,NA,NA,NA,NA
"fd2020","gwinn","lovelynn","200","NY","federal:house","NY13","C","U",1.383,1.408,57,41348.2,41348.2,1,"W",7.76,"L"
"fd2020","newsome","chivona","100","NY","federal:house","NY15","O","F",-0.883,-0.883,245,38594.45,33907,0.023,"L",NA,NA
"fd2020","caruso cabrera","michelle","100","NY","federal:house","NY14","C","F",1.036,1.108,6522,3552126.78,3421694.96,0.1812,"L",NA,NA
"fd2020","fink","chris","100","NY","federal:house","NY16","C","M",0.245,0.183,213,254784,261285.57,0.0182,"L",NA,NA
"fd2020","buchwald","david","100","NY","federal:house","NY17","O","M",-0.815,-0.823,1509,1069648.18,1069648.18,0.0847,"L",NA,NA
"fd2020","fine","allison","100","NY","federal:house","NY17","O","F",-0.887,-0.913,987,369865.9,368934.68,0.0202,"L",NA,NA
"fd2020","parker","catherine","100","NY","federal:house","NY17","O","F",-0.662,-0.622,645,131046.98,130967.78,0.0195,"L",NA,NA
"fd2020","farkas","evelyn","100","NY","federal:house","NY17","O","F",-0.754,-0.899,4095,1545466.76,1534185.28,0.155,"L",NA,NA
"fd2020","seney","michael","200","NY","federal:house","NY20","C","M",1.252,1.335,9,41823.4,71584.3,NA,NA,NA,NA
"fd2020","mcardle schulman","maureen","200","NY","federal:house","NY17","O","F",1.06,1.46,61,54731.96,60083.7,0.7624,"W",35.24,"L"
"fd2020","castle","jaime","100","OH","federal:house","OH02","C","U",-0.965,-0.919,1787,292439.94,279714.21,1,"W",38.91,"L"
"fd2020","carrigan","michael","100","OH","federal:house","OH05","C","M",-1.107,NA,52,6279.71,5976.04,0.2252,"L",NA,NA
"fd2020","tims","desiree","100","OH","federal:house","OH10","C","F",-0.997,-0.958,10712,2069987.75,2053237.92,0.7005,"W",41.64,"L"
"fd2020","gore","laverne","200","OH","federal:house","OH11","C","F",1.315,1.266,132,164412.46,164194.91,0.4731,"W",19.95,"L"
"fd2020","santos","robert","200","OH","federal:house","OH13","C","M",1.65,1.73,14,5450,5450,0.1143,"L",NA,NA
"fd2020","newby","joel","100","OH","federal:house","OH15","C","M",-0.987,-0.991,500,56016.96,56016.96,0.6565,"W",36.57,"L"
"fd2020","landon","sheldon","200","OK","federal:house","OK05","C","M",1.296,NA,13,11535.23,13682.02,0.0134,"L",NA,NA
"fd2020","barresi","janet","200","OK","federal:house","OK05","C","F",1.397,1.16,936,632956.65,632956.65,0.0999,"L",NA,NA
"fd2020","bentz","cliff","200","OR","federal:house","OR02","O","M",1.059,0.945,2281,1452634.25,1363581.04,0.3135,"W",59.86,"W"
"fd2020","crumpacker","jimmy","200","OR","federal:house","OR02","O","M",0.773,0.858,513,998842.48,998842.48,0.1799,"L",NA,NA
"fd2020","hecker","frank","200","OR","federal:house","OR03","C","M",1.698,1.733,7,14000,12558.2,0.1233,"L",NA,NA
"fd2020","harbour","joanna","200","OR","federal:house","OR03","C","F",1.579,1.289,57,17681,14502.36,0.6279,"W",23.5,"L"
"fd2020","barnette","kathy","200","PA","federal:house","PA04","C","F",1.423,1.515,19263,1033900.56,918151.56,0.9998,"W",40.43,"L"
"fd2020","jordan","robert","200","PA","federal:house","PA05","C","M",1.232,1.314,5,25210.44,23261.11,0.3823,"L",NA,NA
"fd2020","marsicano","michael","200","PA","federal:house","PA08","C","M",-0.126,0.043,58,352257.8,352257.8,0.1293,"L",NA,NA
"fd2020","cammisa","mike","200","PA","federal:house","PA08","C","M",0.507,0.781,14,12066.7,12066.7,0.0239,"L",NA,NA
"fd2020","hammond","sarah","100","PA","federal:house","PA11","C","F",-1.081,-1.051,347,28733.44,23458.48,0.7233,"W",36.84,"L"
"fd2020","daigle","paul","100","PA","federal:house","PA11","C","M",-1.145,-1.086,53,12852.26,13975.48,0.2767,"L",NA,NA
"fd2020","gnibus","kristy","100","PA","federal:house","PA16","C","F",-0.987,-0.987,3576,593634.9,588883.83,0.9929,"W",40.62,"L"
"fd2020","negron","luke","200","PA","federal:house","PA18","C","M",1.447,1.539,77,64885.2,58837.12,0.9749,"W",30.69,"L"
"fd2020","albors","juan","328","PR","federal:house","PR01","C","M",-1.216,-1.107,8,80746.92,80746.92,NA,NA,NA,NA
"fd2020","lancia","bob","200","RI","federal:house","RI02","C","M",0.968,1.372,284,56749.2,49076.66,0.7345,"W",41.54,"L"
"fd2020","welch","mark","100","SC","federal:house","SC03","C","M",-1.087,-1.083,18,7713.94,7525.94,0.4265,"L",NA,NA
"fd2020","brown","mauricus","100","SC","federal:house","SC05","C","M",-0.732,NA,2086,487658.58,484305.45,0.6791,"W",39.86,"L"
"fd2020","walsingham","blair","100","TN","federal:house","TN01","O","M",-1.03,-0.95,1440,185084.45,177548,0.5274,"W",22.47,"L"
"fd2020","clark","john","200","TN","federal:house","TN01","O","M",0.984,1.056,160,949544.6,949544.6,0.0936,"L",NA,NA
"fd2020","gapp","joshua","200","TN","federal:house","TN01","O","M",2.111,2.131,7,1123643.6,1118481.09,0.1419,"L",NA,NA
"fd2020","harshbarger","diana","200","TN","federal:house","TN01","O","F",1.18,1.403,9952,2128671.5,1870825.67,0.1917,"W",74.71,"W"
"fd2020","hawk","david","200","TN","federal:house","TN01","O","M",0.867,1.24,47,55349.99,55349.99,0.05,"L",NA,NA
"fd2020","bautista jones","justin","100","TN","federal:house","TN05","C","M",-1.152,NA,303,27974.74,6958.55,NA,NA,NA,NA
"fd2020","scheirman","elliott","328","TX","federal:house","TX02","C","M",0.877,NA,16,15374.09,14295.52,0.001,"W",1.59,"L"
"fd2020","olsen","travis","100","TX","federal:house","TX02","C","M",-0.701,-0.695,139,44619.08,44619.08,0.2133,"L",NA,NA
"fd2020","ross","jason","200","TX","federal:house","TX04","C","M",1.219,1.302,161,105312.08,105312.08,0.2345,"L",NA,NA
"fd2020","ransom","travis","200","TX","federal:house","TX04","C","M",1.07,NA,78,56340,26435.02,0.1103,"L",NA,NA
"fd2020","salter","carolyn","100","TX","federal:house","TX05","C","F",-0.779,-0.879,526,318997.93,290261.65,1,"W",35.93,"L"
"fd2020","hill","donald","200","TX","federal:house","TX05","C","M",1.609,NA,27,46685.74,46309.66,0.1657,"L",NA,NA
"fd2020","batch","brandon","200","TX","federal:house","TX11","O","M",1.421,1.549,161,235492.6,234394.06,0.151,"L",NA,NA
"fd2020","martinez","julian","200","TX","federal:house","TX09","C","M",1.402,1.418,9,18160,18160,0.1727,"L",NA,NA
"fd2020","osborn","kirk","200","TX","federal:house","TX08","C","M",1.77,1.874,25,51233.39,51233.39,0.1619,"L",NA,NA
"fd2020","faircloth","james","200","TX","federal:house","TX11","O","M",1.442,1.346,51,130494.53,130494.53,0.0396,"L",NA,NA
"fd2020","snider","vance","200","TX","federal:house","TX13","O","M",-0.412,-0.394,21,45386.88,45406.88,0.0349,"L",NA,NA
"fd2020","ekstrom","chris","200","TX","federal:house","TX13","O","M",1.442,1.534,182,1320433.99,1317997.39,0.1532,"L",NA,NA
"fd2020","resendiz","asusena","200","TX","federal:house","TX13","O","F",0.565,NA,19,68686,51531.95,0.0081,"L",NA,NA
"fd2020","fisher","eddie","100","TX","federal:house","TX14","C","M",-1.535,-1.488,7,3966.05,5539.52,0.1174,"L",NA,NA
"fd2020","harvey","erwin","200","TX","federal:house","TX13","O","M",1.229,1.312,45,131485.22,131485.22,0.0382,"L",NA,NA
"fd2020","trout","blanca","200","TX","federal:house","TX16","C","F",1.63,NA,6,6913.46,5446.78,0.1019,"L",NA,NA
"fd2020","sutton","trent","200","TX","federal:house","TX17","O","M",1.495,1.593,44,110964,110710.39,0.0533,"L",NA,NA
"fd2020","jaramillo","david","100","TX","federal:house","TX17","O","M",-0.789,-0.785,31,21246.05,17942.91,0.35,"L",NA,NA
"fd2020","bland","scott","200","TX","federal:house","TX17","O","M",1.237,1.319,172,181705.7,181705.7,0.072,"L",NA,NA
"fd2020","kent","charles","200","TX","federal:house","TX17","O","M",1.94,2.046,16,40360,39333.64,0.0345,"L",NA,NA
"fd2020","swann","renee","200","TX","federal:house","TX17","O","F",1.356,1.456,353,1082996,1082996,0.1904,"L",NA,NA
"fd2020","miller","diana","200","TX","federal:house","TX22","O","F",2.275,2.235,4,20774.1,20773.95,0.0105,"L",NA,NA
"fd2020","chevalier","keli","200","TX","federal:house","TX22","O","F",1.557,1.652,12,25055.95,30332.92,NA,NA,NA,NA
"fd2020","mathews","daniel","200","TX","federal:house","TX22","O","M",2.137,2,4,17075,16965.19,0.0296,"L",NA,NA
"fd2020","nehls","troy","200","TX","federal:house","TX22","O","M",1.343,1.347,3516,1818077.11,1798160.47,0.4045,"W",51.53,"W"
"fd2020","camarillo","jonathan","200","TX","federal:house","TX22","O","M",1.931,2.026,10,123036.07,123036.07,0.0098,"L",NA,NA
"fd2020","mcfarlin","jeff","200","TX","federal:house","TX23","O","M",1.428,1.521,66,93360.78,93360.78,0.1035,"L",NA,NA
"fd2020","dela fuente","ricardo","100","TX","federal:house","TX27","C","M",0.249,0.07,16,1262407.84,1262407.84,0.6145,"W",34.94,"L"
"fd2020","cleveland","shenita","100","TX","federal:house","TX30","C","F",-1.041,-0.788,144,18564.04,20456.8,0.1364,"L",NA,NA
"fd2020","grimes","michael","100","TX","federal:house","TX31","C","M",-0.547,-0.68,27,18600,15321.75,0.1084,"L",NA,NA
"fd2020","moutos","nick","200","TX","federal:house","TX35","C","M",1.644,1.745,8,43288.75,43288.75,0.2859,"L",NA,NA
"fd2020","hollis","jon","200","TX","federal:house","TX32","C","M",1.479,1.574,64,163542.77,163382.21,0.0449,"L",NA,NA
"fd2020","shepherd","mark","200","UT","federal:house","UT01","O","M",0.834,0.898,145,58613.24,58613.24,NA,"L",NA,NA
"fd2020","parry","darren","100","UT","federal:house","UT01","O","M",-0.762,-0.762,258,44801.24,44486.63,0.5093,"W",30.43,"L"
"fd2020","gibson","kerry","200","UT","federal:house","UT01","O","U",1.123,1.2,171,260505.99,260505.99,0.2364,"L",NA,NA
"fd2020","jarvis","joseph","328","UT","federal:house","UT02","C","M",0.1,0.122,22,28589,28589,NA,NA,NA,NA
"fd2020","jolin","ashley","100","UT","federal:house","UT02","C","F",-0.987,-0.992,44,10396.42,8870.01,NA,NA,NA,NA
"fd2020","owens","burgess","200","UT","federal:house","UT04","C","M",1.473,NA,29995,5149325.14,5068995.95,0.00435152922957801,"W",47.7,"W"
"fd2020","beckstrand","daniel","100","UT","federal:house","UT04","C","M",-1.19,NA,36,8363.61,8792.28,NA,"L",NA,NA
"fd2020","loyola","benito","200","VA","federal:house","VA02","C","M",1.21,1.244,388,256328.05,256328.05,0.2935,"L",NA,NA
"fd2020","benjamin","leon","200","VA","federal:house","VA04","C","M",1.412,1.486,1401,546613.56,524688.86,1,"W",38.23,"L"
"fd2020","good","robert","200","VA","federal:house","VA05","C","M",1.446,1.541,2419,1379028.99,1328692.64,1,"W",52.44,"W"
"fd2020","russo","claire","100","VA","federal:house","VA05","C","F",-0.816,NA,1636,729948.46,729948.46,0.1819,"L",NA,NA
"fd2020","freitas","nick","200","VA","federal:house","VA07","C","M",1.451,NA,7503,3670266.03,3640943.04,1,"W",49,"L"
"fd2020","jordan","jeff","200","VA","federal:house","VA08","C","M",1.534,1.609,267,103259.95,103259.95,1,"W",23.98,"L"
"fd2020","andrews","aliscia","200","VA","federal:house","VA10","C","F",1.493,NA,5480,1574329.92,1419877.44,1,"W",43.37,"L"
"fd2020","truong","matthew","200","VA","federal:house","VA10","C","M",1.553,1.57,128,121406.09,114563.15,NA,"L",NA,NA
"fd2020","parson","rebecca","100","WA","federal:house","WA06","C","F",-1.115,-1.103,4270,313328.47,311141.84,0.1348,"L",NA,NA
"fd2020","wilson","dave","100","WA","federal:house","WA05","C","M",-1.05,-0.633,290,112782.51,112782.51,0.2427,"L",38.51,"L"
"fd2020","strickland","marilyn","100","WA","federal:house","WA10","O","F",-0.799,-0.792,5782,1834687.52,1802661.97,0.2035,"W",49.33,"W"
"fd2020","ingrim","rian","200","WA","federal:house","WA10","O","M",1.637,1.642,9,9005,9005,0.1137,"L",NA,NA
"fd2020","gardner","phil","100","WA","federal:house","WA10","O","M",-0.926,-0.926,631,203814.27,203465.13,0.0234,"L",NA,NA
"fd2020","lemay","eric","100","WA","federal:house","WA10","C","M",0.576,NA,10,11903.5,12551.12,0.0136,"L",NA,NA
"fd2020","maynard","jackson","200","WA","federal:house","WA10","O","M",1.034,1.268,114,68702.77,68149.96,0.082,"L",NA,NA
"fd2020","polack","roger","100","WI","federal:house","WI01","C","M",-0.99,-0.993,2880,547347.46,537550.56,0.5808,"W",40.61,"L"
"fd2020","garske","john","200","WI","federal:house","WI03","C","M",1.477,1.571,30,121475.79,121475.79,NA,NA,NA,NA
"fd2020","king","jessica","100","WI","federal:house","WI06","C","F",-1.139,-0.933,11485,295057.07,252835.16,0.7589,"W",40.72,"L"
"fd2020","opela","michael","200","WI","federal:house","WI07","C","M",1.312,NA,5,6971,6714,NA,NA,NA,NA
"fd2020","washburn","amy","100","WI","federal:house","WI06","C","F",-1.092,-1.097,456,15484.06,6492.96,NA,NA,NA,NA
"fd2020","zunker","tricia","100","WI","federal:house","WI07","C","F",-1.033,NA,3810,1276509.66,1247242.62,0.999,"W",39.21,"L"
